chr	start	end	Trophoblasts	Stromal	Hofbauer	Endothelial	nRBC	Syncytiotrophoblast
NC_000011.10	65607191	65607192	0.0400579768796872	0.116263343570366	0.537244366757191	0.0502662780636748	0.903560323532734	0.0512235946434913
NC_000014.9	104769553	104769554	0.0799360650560564	0.713382292463778	0.86179584843538	0.616150197222563	0.893772218134555	0.306778369290855
NC_000006.12	158707303	158707304	0.046401857197316	0.0643449774211272	0.684617576306386	0.0912304884822793	0.156573209355254	0.0557787960839117
NC_000022.11	45212610	45212611	0.14562261025635	0.318575290093405	0.408864848729956	0.152145380820279	0.941573644375892	0.181790042743987
NC_000012.12	121038792	121038793	0.176708093001315	0.414333396641231	0.165596983743864	0.316880372344916	0.0595275798272249	0.111076000612568
NC_000008.11	948406	948407	0.907325974347668	0.764869711761072	0.319710793302128	0.95820301826254	0.0285109518199775	0.886670560815121
NC_000010.11	126910438	126910439	0.550748289352318	0.896083136582721	0.914513874466189	0.877300142314198	0.933141476781321	0.10814648998789
NC_000012.12	123268724	123268725	0.928823273903644	0.893167290277622	0.526935032347507	0.866955055328694	0.0672142194039474	0.972257282456635
NC_000010.11	8047769	8047770	0.257982219516437	0.0491239780321659	0.0423584866899876	0.0521032203178205	0.02847713923547	0.922154195900955
NC_000001.11	42957400	42957401	0.193925833523717	0.419919446739271	0.855913534114626	0.333669887487216	0.494090654587441	0.116173873116108
NC_000011.10	57322269	57322270	0.195402871424399	0.235817559357729	0.788737988480182	0.428136389441652	0.245492551063699	0.106047327956337
NC_000001.11	53957528	53957529	0.0371045550675144	0.143878518069484	0.711299956260336	0.0706492955622707	0.24744624031076	0.0332703542724774
NC_000020.11	63736540	63736541	0.960608305264437	0.891645189248607	0.883730830786602	0.960819038776064	0.197358729952847	0.963045124649689
NC_000013.11	110475723	110475724	0.808140413172917	0.938653356881225	0.899318972197988	0.929381065156961	0.885152997530479	0.154179929078611
NC_000017.11	77100119	77100120	0.936817398641281	0.92144074556874	0.167584169974084	0.942570130861864	0.932506830201301	0.946582210604842
NC_000002.12	239062333	239062334	0.920541252301473	0.725489982513679	0.747442920280384	0.902150978096283	0.0874616548752252	0.975312313831642
NC_000022.11	39456856	39456857	0.0281957885703156	0.134059922859224	0.610055740610689	0.0472038230922375	0.908927101323003	0.0387764651562594
NC_000001.11	231020198	231020199	0.622386259941701	0.79752566993795	0.739489457096706	0.870762625610019	0.948436022693004	0.0381970559209619
NC_000001.11	205285953	205285954	0.259299670077849	0.310310199487177	0.187380405560832	0.698328973659185	0.0613967504905138	0.481586324251607
NC_000020.11	19886491	19886492	0.0295257502378421	0.202425518010183	0.0864359679060068	0.0552091973893494	0.896478041499659	0.468961206347179
NC_000013.11	50128273	50128274	0.655663322543098	0.439778825022402	0.7344748563929	0.733422034775166	0.931380956056501	0.946124603506253
NC_000011.10	72584490	72584491	0.113641739533159	0.136030557487958	0.131317708363393	0.571389076891431	0.0481211566447573	0.144595430982246
NC_000007.14	131606496	131606497	0.227719941507348	0.466984907782849	0.116920156940898	0.683086369216789	0.18850737840896	0.166945470974392
NC_000011.10	44862413	44862414	0.0584685272062893	0.0857903092176991	0.0338322788046813	0.506565540151843	0.0447754705382273	0.194177601778452
NC_000012.12	114697251	114697252	0.828259105471331	0.137481866622035	0.0599762984460432	0.211962471609108	0.0278396878689827	0.870193261584913
NC_000005.10	113203442	113203443	0.75825178286375	0.271688954389657	0.748618661744264	0.645551585179487	0.664146777828531	0.857298063389879
NC_000020.11	63736531	63736532	0.952617795417452	0.813880114352464	0.748512823220926	0.962615118304271	0.142325396473996	0.971854279518581
NC_000015.10	64894106	64894107	0.218429235072019	0.0417860040438662	0.029895625968258	0.0513747504870715	0.0199964536619319	0.857529815629788
NC_000006.12	42710575	42710576	0.669401354111243	0.205321609254039	0.727693140998286	0.645531056321225	0.685463384223151	0.95961568723509
NC_000012.12	114686962	114686963	0.332764216954355	0.0862047991759261	0.0440630760523534	0.0596444109020241	0.029513600169887	0.898383500670734
NC_000017.11	78365084	78365085	0.932608546360108	0.260508096499565	0.115003475470758	0.324858680278874	0.0170512477289677	0.850157406980098
NC_000020.11	32031440	32031441	0.106137851994565	0.183153035505237	0.137126031772037	0.639057589815268	0.14667894592669	0.124164403801299
NC_000017.11	82297580	82297581	0.134746781140959	0.621987364620196	0.097017902322915	0.188315295447855	0.0312636438653907	0.312196166619344
NC_000017.11	82400999	82401000	0.94382108574374	0.709071704343499	0.300556120034239	0.890360923608907	0.0438597309700838	0.944727558839375
NC_000003.12	42809448	42809449	0.560536711496258	0.881071853953685	0.920205662661039	0.880522083521814	0.928613174905557	0.0726734369481517
NC_000006.12	166615591	166615592	0.939400650035513	0.971091053016615	0.98018299787006	0.40913513317749	0.927841005579883	0.942186507820036
NC_000005.10	173885862	173885863	0.719000093140611	0.392282282324627	0.0899481189850143	0.401983979412817	0.0827919170224515	0.343061278906079
NC_000002.12	238421529	238421530	0.0434601942515405	0.0992200790780931	0.637308168095867	0.0637235914243539	0.229665053357715	0.0974648184340895
NC_000002.12	9393476	9393477	0.495732834441126	0.698166803231402	0.961170841917657	0.192058352349882	0.895200929150955	0.957218555384523
NC_000007.14	928856	928857	0.16463604646843	0.507877420159819	0.098236096554184	0.694584107582312	0.1427732971481	0.405719558356197
NC_000019.10	54365120	54365121	0.394966269474837	0.39694422074351	0.0764118974087081	0.796230223863405	0.0545570674739179	0.493646213284662
NC_000007.14	151088994	151088995	0.145961573944075	0.0846066745547181	0.0512304871276179	0.0589003755717726	0.0440422401774083	0.9353937619246
NC_000022.11	45212583	45212584	0.128928634072208	0.265599225632678	0.355408901614425	0.111064085166256	0.903306647478881	0.187793894124319
NC_000011.10	1890280	1890281	0.975052544042066	0.898965439572999	0.612514118034656	0.974743574408426	0.109779629836677	0.982755908013387
NC_000007.14	151088963	151088964	0.336714529724445	0.137117127536721	0.0418232112598111	0.078753711500131	0.0487833033146945	0.951913229288806
NC_000011.10	2301577	2301578	0.862019853593741	0.729687063622239	0.311408152220729	0.932092977415553	0.0173540870662951	0.802495313685708
NC_000001.11	145996789	145996790	0.303239145208692	0.0485860263223709	0.0468699488743953	0.0701256497377375	0.033100426077976	0.892476407468084
NC_000017.11	81398453	81398454	0.913823131180944	0.218112881475142	0.14307479330128	0.364623505388997	0.0796125273256235	0.893304544161154
NC_000003.12	141077261	141077262	0.368952811405441	0.0562481495011981	0.0368979233771716	0.0916494498035756	0.0359565256374479	0.90618030087244
NC_000002.12	145185038	145185039	0.12677688990249	0.799530132256731	0.933455924842619	0.77255926326165	0.841262736491943	0.212767376785345
NC_000013.11	112651586	112651587	0.14853810991798	0.288331257394947	0.765979420893447	0.313643226928532	0.224878745727847	0.265455553536939
NC_000006.12	75207843	75207844	0.673485456715563	0.209614607635866	0.085615145279805	0.313174991810716	0.033984127118182	0.344471678976826
NC_000007.14	28052255	28052256	0.138285837361851	0.772733050554724	0.876085275691367	0.588628523977937	0.911889389282293	0.880862412238086
NC_000021.9	44870005	44870006	0.0481632056649773	0.361973975191336	0.0644387269604414	0.114129377358749	0.92552338704533	0.0389112727282908
NC_000015.10	90098146	90098147	0.0329790642522313	0.0520821922949808	0.076931847616959	0.486878678265849	0.0510695738441773	0.0378184149287307
NC_000012.12	57737984	57737985	0.0363473044868436	0.214276395167448	0.500449186464951	0.0397291751066647	0.881506377877177	0.137264204074212
NC_000005.10	170331050	170331051	0.102029686242177	0.350665944543339	0.0669115792667594	0.174092152134146	0.0330553120570959	0.0640786242861104
NC_000006.12	168413284	168413285	0.126750385965214	0.248698086892329	0.50407108780771	0.219057566228575	0.943238714375443	0.0297302153736242
NC_000008.11	134830055	134830056	0.116860923523511	0.223970610196302	0.754245925505794	0.230175462415836	0.284351076074794	0.134460742307555
NC_000010.11	79454468	79454469	0.0565957886432149	0.0969621208521934	0.311437690766017	0.0645713901702553	0.824098556593492	0.196854629420061
NC_000002.12	233117174	233117175	0.880011949979962	0.829018137692475	0.109176567102445	0.922760494561746	0.746463626348942	0.928701350148529
NC_000017.11	20122748	20122749	0.7256049180419	0.811666832885336	0.132903284208755	0.836045775130579	0.910317001728075	0.777251930917109
NC_000010.11	49298829	49298830	0.0427083994117652	0.220722458594089	0.759956289208354	0.15251028576634	0.956474953815759	0.0455225618889993
NC_000003.12	46494481	46494482	0.169425769915686	0.113852206426864	0.230568708712001	0.12307000321647	0.826624755828375	0.113946073408118
NC_000002.12	64861865	64861866	0.919032812592726	0.855881031053479	0.179557070259015	0.938633488657218	0.737723248764219	0.962051714744885
NC_000013.11	114031872	114031873	0.104920320932776	0.753173408313077	0.953663615197984	0.722779110485587	0.933408425323651	0.127132707763357
NC_000005.10	102876117	102876118	0.432110573996604	0.59188789322831	0.883981689772889	0.20294386394221	0.779044515434949	0.831757245678348
NC_000013.11	106702252	106702253	0.70609816275699	0.628887055610704	0.947710037638548	0.239780800641509	0.718790342864188	0.899972598689596
NC_000008.11	42857168	42857169	0.895591121861262	0.842206027470167	0.128435621322336	0.621010147172681	0.855193801953585	0.914246150072646
NC_000010.11	21502560	21502561	0.770607032590346	0.413906521172536	0.82006379637942	0.804499788533574	0.685878674079302	0.912070705519841
NC_000001.11	91104654	91104655	0.916704753018756	0.467774463032743	0.900730165417559	0.774515008521875	0.755684131699396	0.927925608986522
NC_000012.12	114697562	114697563	0.808602357440076	0.335133606244099	0.215931129945221	0.471383489495613	0.0982825103529476	0.650699057479743
NC_000011.10	1952988	1952989	0.866330008104019	0.495449075770601	0.876638416951706	0.835696307717507	0.939984594235711	0.844665126272782
NC_000005.10	123094780	123094781	0.867813860817119	0.201101765281256	0.113893741619056	0.383117151273025	0.12155593596119	0.647229967345098
NC_000008.11	79818908	79818909	0.198008654559553	0.0599565531514417	0.0732072309521088	0.0957825107672325	0.0650207522448603	0.880782184250788
NC_000014.9	105197140	105197141	0.187451100619089	0.500877387621344	0.304758546430939	0.215348584485276	0.167597995606379	0.209629227013338
NC_000003.12	127218552	127218553	0.237373276606998	0.508399019713488	0.284720555564009	0.282010604011044	0.286076886589251	0.157822273385062
NC_000018.10	58258875	58258876	0.909531360737909	0.456882059131792	0.899844235967299	0.908785928639179	0.691192718299777	0.91724058997737
NC_000006.12	31662131	31662132	0.91343762113684	0.905550457344431	0.182570273727131	0.923738636541135	0.7096193791342	0.929653834596294
NC_000001.11	10672232	10672233	0.353933278599904	0.783927592765018	0.923429089974418	0.150443560845705	0.873253068481463	0.935500265660166
NC_000008.11	122969694	122969695	0.113153121782403	0.207501521418273	0.838245549468882	0.0744458167692845	0.310472941106471	0.496335534874032
NC_000008.11	30442706	30442707	0.940189432541487	0.812992207781514	0.771954336973156	0.347305105664006	0.956768087747401	0.944869756235791
NC_000006.12	105981783	105981784	0.706232855048329	0.171667985223642	0.125646732772229	0.261939833838274	0.0484078713925334	0.698511709437644
NC_000018.10	31688773	31688774	0.214155275281836	0.387186446636604	0.333426749489572	0.696635273273662	0.0765158636895552	0.147110482372107
NC_000017.11	82858825	82858826	0.556552271938046	0.905288612942906	0.949832941401363	0.897305134736032	0.921164419183037	0.0933949525531892
NC_000010.11	60942912	60942913	0.148614275181518	0.0482287370622327	0.0343222516477085	0.0748958016831567	0.0424310460790527	0.909632671346641
NC_000020.11	32018112	32018113	0.0221106655637946	0.0457628873803502	0.0682649223440535	0.524205750735138	0.0185835802431344	0.0387923552495402
NC_000001.11	24931733	24931734	0.0398970154142523	0.216056359702609	0.439551233774487	0.0679682254200659	0.876885875109084	0.0501932075043713
NC_000005.10	180555650	180555651	0.0600224767480975	0.260159609505284	0.83047059563654	0.213341138698725	0.437670719940846	0.0455939468694325
NC_000006.12	28738694	28738695	0.0834628869270315	0.0442763451232398	0.0336321134983859	0.0435856260643035	0.0312863676346116	0.887302440516699
NC_000010.11	6178979	6178980	0.184113340230402	0.175232966511268	0.804814896535051	0.568472130748845	0.315546613465581	0.0800406230549734
NC_000011.10	65641024	65641025	0.985004536578317	0.880406016668536	0.345033262104165	0.822036112962894	0.0257855113164827	0.980232598481249
NC_000008.11	10734716	10734717	0.10682421986479	0.0872353338698332	0.0999225503527595	0.568417292137149	0.0648896118192646	0.129787582361881
NC_000006.12	10390685	10390686	0.449016537332461	0.0886717793887742	0.0582069878285606	0.0944147185088969	0.0352586134737861	0.923750803674619
NC_000011.10	114083089	114083090	0.472840261822587	0.234313472287743	0.0494439718400396	0.732483204422525	0.0254246722898785	0.0622839367997932
NC_000011.10	57180540	57180541	0.0728427742294672	0.0982776423384683	0.0809906679347105	0.555484609251817	0.0537798353556635	0.114765205181218
NC_000021.9	32741452	32741453	0.525278340899023	0.882891623884968	0.9199021544744	0.871305961440598	0.901051403516012	0.0942339266327448
NC_000004.12	1301207	1301208	0.633117673115754	0.605479311393056	0.0608374138795298	0.794795649814597	0.85140595010361	0.894614697774691
NC_000012.12	51243136	51243137	0.855654708128002	0.867664888488673	0.138882179264816	0.879723641506245	0.678305745629421	0.912595685067145
NC_000019.10	13100446	13100447	0.882976408996755	0.792739473119537	0.557500716649335	0.897254540251133	0.0849558517744709	0.896648652686973
NC_000001.11	1049047	1049048	0.505453141619496	0.860793368026043	0.924362432453801	0.837963186969537	0.960265488222669	0.0923626182474131
NC_000001.11	6034932	6034933	0.0863312724142495	0.712188717970083	0.92686807842666	0.652629374537611	0.850464870623257	0.214933826412538
NC_000018.10	59897664	59897665	0.828710154872743	0.414739095817264	0.664525763161869	0.777345522859154	0.756370873732324	0.873378093613554
NC_000017.11	76498203	76498204	0.0125764941403381	0.230016921901262	0.427791293871496	0.0315664033151812	0.84310603952962	0.0290418768387274
NC_000017.11	78804982	78804983	0.671655268317591	0.834572670263336	0.91288063040734	0.338000636168992	0.915373020274527	0.888829302537021
NC_000019.10	17264635	17264636	0.476843401965297	0.651086716773612	0.758642252387498	0.125390605907521	0.930422086890184	0.723973613063375
NC_000010.11	113151892	113151893	0.953663933086455	0.942546692744362	0.149768350287316	0.94162768075841	0.849096355377488	0.9535989300167
NC_000001.11	9690154	9690155	0.0559544003829377	0.183433606756773	0.762450300672292	0.067359672882081	0.535492466685417	0.0716660901340969
NC_000019.10	47729730	47729731	0.0605660670489335	0.368068781625995	0.112959756259924	0.125219900487442	0.0409454290447209	0.0499862930135403
NC_000011.10	129372634	129372635	0.177655088775187	0.0919223463654474	0.0534918203585221	0.0812820867939719	0.0376622012285679	0.934089723908438
NC_000003.12	128575925	128575926	0.973813822798571	0.957565788285691	0.958074368733875	0.472514834842938	0.97270071037725	0.971484516005183
NC_000004.12	168646408	168646409	0.811944964916642	0.433588864297166	0.815085460354093	0.852956809352529	0.736423294873579	0.92125700221808
NC_000010.11	48466414	48466415	0.0286981747121778	0.243264360699334	0.598428422299473	0.0591933810724883	0.975749263523861	0.0344891381569522
NC_000011.10	64877014	64877015	0.0264728839911735	0.161650058096747	0.66011077517104	0.0367503832134842	0.905777339079327	0.0268020347198699
NC_000012.12	80708969	80708970	0.819824873256827	0.273104744285516	0.139895230869153	0.418137256041211	0.0405926583270922	0.71395924004917
NC_000011.10	1060658	1060659	0.525784529781257	0.850968405395283	0.953683427998779	0.871593235898539	0.936074731655076	0.089647687927402
NC_000010.11	22476910	22476911	0.628996225381914	0.259006242200939	0.0683046919868895	0.32159633244348	0.036528973176987	0.328064449660163
NC_000007.14	4715783	4715784	0.936456408847911	0.908571521449685	0.172769824330199	0.93086889323061	0.81582146949956	0.921808036603497
NC_000006.12	119079936	119079937	0.560641515451512	0.760650870289813	0.858318638207911	0.231013703006966	0.826545406129857	0.731620518398986
NC_000017.11	58491757	58491758	0.807118007745189	0.936949815597075	0.951975318412906	0.934156109859829	0.959210322297542	0.173453288380951
NC_000011.10	30560464	30560465	0.360897299930782	0.251662982128212	0.0756993911254598	0.688131414992606	0.122561992900405	0.145846910252359
NC_000015.10	65415129	65415130	0.810275870830062	0.423784646268055	0.841507623152384	0.742652901675934	0.789684996543303	0.88072939862131
NC_000011.10	70365424	70365425	0.974950066924127	0.768993965727438	0.467179601513398	0.970252118008783	0.0252236389427842	0.975223435757726
NC_000022.11	30267004	30267005	0.944895721469727	0.847128446573864	0.23959881011942	0.941005899760475	0.0180368940850685	0.956334605255987
NC_000006.12	27545126	27545127	0.129763103321002	0.0801592695591599	0.114499848334191	0.0837052279350684	0.0973205122427448	0.887218439061573
NC_000007.14	96998321	96998322	0.186196309512551	0.163262044316501	0.0754922285145797	0.179605365896978	0.0258143005890514	0.913438530027062
NC_000017.11	3888779	3888780	0.12992667546084	0.76116216220874	0.919748313360862	0.434167505768412	0.959080242926479	0.966612782020844
NC_000004.12	143345087	143345088	0.387759276711475	0.168045312408995	0.830432519857938	0.323966928765294	0.271362073602622	0.0727891063413041
NC_000002.12	176159031	176159032	0.822935004663506	0.158956678629535	0.0584517989730713	0.361135496669938	0.0324811373251283	0.709402256878012
NC_000007.14	100707045	100707046	0.0209953113299501	0.186529443274501	0.585200914299917	0.0479973150464576	0.870125444317676	0.0702877578317021
NC_000012.12	102478824	102478825	0.0798789813477547	0.397331848790846	0.122610053845496	0.161740329111923	0.0796402024329634	0.111097052455645
NC_000008.11	6627165	6627166	0.753970477092944	0.317764090238828	0.85241205105932	0.837611553267339	0.546548991360351	0.857616574963378
NC_000002.12	46386404	46386405	0.479890763157932	0.535945036323929	0.269513817922106	0.841425538408362	0.270500903951739	0.0746695091450367
NC_000010.11	86868586	86868587	0.488755313447138	0.491886181548772	0.888822826392096	0.170284436220217	0.804904767259546	0.913995977136754
NC_000010.11	88538511	88538512	0.0815742273811111	0.626890235929731	0.904188019889523	0.576912057068679	0.839618875656444	0.455611553513382
NC_000006.12	36054844	36054845	0.166546144545353	0.821951580242582	0.888995677141015	0.769196863447612	0.929710599592136	0.651415542677125
NC_000006.12	151806685	151806686	0.0965907996422903	0.782681424967067	0.920963806530451	0.742665566028975	0.791086616654979	0.153413607799746
NC_000006.12	1606158	1606159	0.301516619634469	0.0492768620283856	0.0364349561339364	0.212946503570737	0.0315412660346799	0.934453057371109
NC_000006.12	27139938	27139939	0.128957420162123	0.0418813788317205	0.0277572021801415	0.050952495149234	0.0560668164318322	0.844774419652982
NC_000005.10	142295084	142295085	0.91877237688992	0.773823469259479	0.799184266696627	0.293601538549304	0.875208560154054	0.9057060386972
NC_000007.14	2734177	2734178	0.894925208658954	0.883135488216996	0.453971809240344	0.945864650320643	0.0868524836215818	0.949275545050614
NC_000011.10	120124013	120124014	0.527340319548793	0.870819059645441	0.95539613586127	0.879163357425227	0.908667656860714	0.0923722893736064
NC_000001.11	24931654	24931655	0.0409179504773589	0.244125958392649	0.441817713838362	0.0703978425793385	0.953923198173223	0.0195386773052434
NC_000017.11	73028309	73028310	0.954533372537912	0.592147677765906	0.935961468701608	0.939356161701982	0.979196753529913	0.957479670894108
NC_000007.14	44113806	44113807	0.543690674046778	0.893057468014486	0.948372935468384	0.892446001815535	0.982430578380183	0.113848962614013
NC_000012.12	114697363	114697364	0.855773515908695	0.179975338916637	0.0710748964185711	0.259717347984241	0.0345318324795463	0.869504966855133
NC_000011.10	95108219	95108220	0.782747594072211	0.327812958867214	0.0666847482929148	0.232311359793887	0.0558675055841958	0.574111632939127
NC_000004.12	55947693	55947694	0.276180369236858	0.652542303109725	0.160010902651168	0.290409450528375	0.0927405659252752	0.199634509397041
NC_000012.12	89355364	89355365	0.725761798447047	0.324303492271484	0.738354973672031	0.679991758717372	0.724836237449219	0.866606403315965
NC_000008.11	139933565	139933566	0.907105563478556	0.793917066503205	0.517298901910286	0.939667418646113	0.0674951766651463	0.961624537374177
NC_000016.10	29663650	29663651	0.945354403949913	0.620480354868984	0.316855399442695	0.933595977877486	0.0296250719909997	0.965728712108701
NC_000002.12	241888009	241888010	0.76495828966278	0.919437202252419	0.947601989401671	0.884274104820381	0.936803276211726	0.139828252148561
NC_000019.10	932758	932759	0.0702758498401702	0.35267094315511	0.0663952043652602	0.267464703604482	0.0248397393273475	0.0433989228763317
NC_000010.11	86535452	86535453	0.0650737130602059	0.269287089101473	0.720518456560256	0.148271384174956	0.331283271282611	0.0561852247940793
NC_000018.10	8800249	8800250	0.832174948923715	0.469481439328304	0.848070488958959	0.844727908091441	0.817525249596616	0.780825657612965
NC_000014.9	75283288	75283289	0.268578572031551	0.446687364738225	0.0819037997256751	0.708557637470756	0.146489998432978	0.187431651881882
NC_000016.10	85575327	85575328	0.543829124184513	0.574918990306931	0.907442952417446	0.234080704420032	0.872629984689245	0.901596106585487
NC_000006.12	168370958	168370959	0.557357328555559	0.894714574219889	0.945571273577087	0.885321346520413	0.95329660344499	0.0706485119948209
NC_000019.10	1082612	1082613	0.0811418950923976	0.140225563624046	0.779134718570511	0.0998910266042274	0.520582510748273	0.0528696005091723
NC_000012.12	114697144	114697145	0.768056708628538	0.110531407455135	0.0497641262565955	0.165700513399976	0.0254295782079509	0.78806180741038
NC_000019.10	3179829	3179830	0.782467271562355	0.790176998518392	0.570847517972794	0.877469327670421	0.0351584378706262	0.88084617779728
NC_000014.9	103705357	103705358	0.306946600013223	0.697952353969743	0.279383209412393	0.212736309338339	0.44117910641405	0.13404069497624
NC_000007.14	2714190	2714191	0.958875050709475	0.87815802747124	0.944286677561585	0.33940599929562	0.926109645222987	0.955690958208141
NC_000010.11	69087642	69087643	0.149205052592188	0.39126057831824	0.0635494164240011	0.196889688356055	0.0242562348460256	0.0414719020844994
NC_000001.11	175189189	175189190	0.625787737596559	0.243704665956708	0.0596136910023969	0.36586057289268	0.0321646767403231	0.228389136214228
NC_000011.10	60971532	60971533	0.920644795483207	0.750918535775555	0.509216497121068	0.947530927573944	0.0593134774445753	0.957929403447496
NC_000014.9	74501505	74501506	0.0972325778169945	0.596585665361434	0.856787312082468	0.542293945761438	0.973819681671519	0.816741870164125
NC_000021.9	44369294	44369295	0.0758215252919085	0.474850141240863	0.84569431479163	0.371643548477221	0.329232329222813	0.0696811443520312
NC_000003.12	69250203	69250204	0.776458220935663	0.272775604303047	0.699841961131683	0.551771786471384	0.639469263802056	0.8807238923717
NC_000003.12	39347267	39347268	0.0942257624750925	0.19122168021336	0.784367672488973	0.205779639273074	0.26940464287629	0.290238770243559
NC_000001.11	217138639	217138640	0.789345893049271	0.23702591859922	0.0712322273125044	0.274110497226079	0.0397276211381248	0.745912509154516
NC_000008.11	102864240	102864241	0.730770467930633	0.732731922830102	0.732996425597973	0.722614520433323	0.0356114450944102	0.718599769634647
NC_000001.11	46167023	46167024	0.381496402974646	0.0661712657328192	0.050280542459249	0.0770248929235273	0.0206273277871442	0.931517970476452
